tconst	averageRating	numVotes
tt22437598	4.7	23
tt2243919	9.3	20
tt22458692	5.8	7
tt22461782	5.7	39
tt22464402	8.5	12
tt2247946	7.5	884
tt22488998	5.9	292
tt22489250	9.0	261
tt22524026	5.2	9
tt22534808	7.0	50
tt2253554	4.9	13
tt2254562	9.4	7
tt2254725	8.5	39
tt2257935	7.8	13
tt2258351	5.5	45
tt2258409	4.6	8
tt2258419	7.5	363
tt2258724	3.6	146
tt2259085	6.9	17
tt2259837	7.4	407
tt2261427	8.0	79
tt2261434	6.3	2595
tt2261488	8.3	89
tt2262771	7.0	23
tt2263665	5.3	567
tt22680338	2.2	11
tt2268805	8.3	102
tt2269544	4.8	41
tt22696258	9.3	46
tt22698114	3.3	289
tt22698400	7.7	31
tt2274358	7.0	237
tt22751278	7.7	188
tt22752876	9.0	5
tt2275551	3.0	148
tt22755952	9.5	22
tt2276017	6.2	23
tt2276602	8.3	143
tt22768292	4.3	70
tt22796612	7.5	836
tt2281173	3.2	10
tt2282965	5.8	11
tt22857250	7.0	241
tt2287905	6.6	48
tt22882640	9.0	10
tt2288524	7.8	1805
tt22889224	6.9	9
tt2291921	9.4	5
tt2292820	7.3	13
tt2294473	6.6	6821
tt2294784	10.0	52
tt2294901	7.0	46
tt2296421	7.1	168
tt2296799	7.4	193
tt2298992	8.4	41
tt2299368	4.3	1071
tt23034008	6.9	29
tt23038584	8.0	5
tt23039404	4.5	257
tt2304724	6.4	10
tt2304938	7.6	250
tt23060874	8.6	7
tt23061372	6.9	8
tt2306972	7.6	105
tt23072312	5.2	68
tt2307991	7.9	417
tt2310814	7.1	132
tt2311062	7.2	1123
tt2311452	5.0	8
tt23132030	7.8	5
tt2314117	4.0	11
tt23144306	8.4	49
tt2315226	7.3	2872
tt2315895	7.2	15
tt23160166	6.4	283
tt2318456	8.2	12
tt23185166	7.4	18
tt2321269	5.4	553
tt2323609	6.2	17
tt2324911	7.9	51
tt2325871	9.1	9
tt2326625	7.9	17
tt2327011	8.2	16
tt2328436	5.0	51
tt2330912	7.5	696
tt2331067	9.0	14
tt2331584	8.1	27
tt2331598	5.6	15
tt2332228	9.1	12
tt23332054	7.0	7
tt2337421	8.5	1593
tt2338519	7.1	151
tt23385214	7.7	31
tt2338595	5.4	14
tt2339608	7.6	6084
tt2340086	8.5	14
tt2340444	4.2	121
tt2341221	7.3	60
tt2343747	7.9	18
tt2345974	8.2	12
tt2347185	8.0	65
tt23479912	8.6	5
tt2348531	9.3	5511
tt2348774	8.1	1772
tt2350070	9.5	23
tt2353807	6.9	33
tt2353932	5.3	8
tt2355495	6.5	27141
tt2356557	7.8	19
tt23572892	4.4	18
tt2361364	6.9	677
tt23630264	7.2	5
tt23635312	4.1	11
tt23638668	5.6	11
tt2364206	6.9	8
tt23644198	8.2	7
tt23649226	7.4	40
tt2366061	10.0	34
tt2367680	6.0	222
tt2368125	6.5	24
tt2368295	7.0	114
tt2369182	7.2	17
tt2369213	9.2	8
tt2370224	7.4	2198
tt2370394	6.4	95
tt2371218	7.5	22
tt2371497	5.3	12
tt2372296	5.6	115
tt2373676	7.8	35
tt2374828	9.1	101
tt23750256	7.8	867
tt23750344	3.4	7
tt23767854	7.3	43
tt23769736	10.0	5
tt2377706	7.5	12
tt23777706	8.8	9
tt2377833	7.2	17
tt23778718	5.3	15
tt23785128	4.4	1414
tt2378650	9.5	2453
tt23787146	6.2	10
tt23787572	5.5	3079
tt2380001	7.3	19
tt2380210	8.0	6
tt2380888	8.3	7
tt23813482	6.6	15
tt23821024	8.4	45
tt23827674	6.6	250
tt2384416	8.8	7
tt23853108	8.2	70
tt2386868	6.9	726
tt23873132	9.3	30
tt23898238	7.3	15
tt2391433	7.4	430
tt2392383	5.3	341
tt2395036	5.9	14
tt2395058	7.6	108
tt23951376	9.4	5
tt2395361	7.0	5
tt2396631	8.3	6
tt2397183	8.5	27
tt2398119	7.4	5
tt2398802	7.8	102
tt2399746	6.5	22
tt2401284	5.6	7
tt2401502	6.7	37
tt2401597	6.3	642
tt24017120	8.8	23
tt2401826	7.2	216
tt2401842	4.5	622
tt2401846	3.4	14
tt2402372	8.5	15
tt2403589	7.3	1072
tt2403655	7.1	735
tt2404250	9.9	12
tt2404868	7.6	19
tt2405542	7.3	110
tt2405640	7.5	25
tt2407212	6.0	13
tt24074898	7.5	1201
tt24076652	4.3	41
tt2410320	8.3	7
tt2416744	7.0	11
tt2417428	7.2	18
tt24175630	8.8	4633
tt24179022	8.4	57
tt2419244	4.7	8
tt2421990	7.6	21
tt2424378	7.9	8
tt2424770	6.1	11
tt24248182	8.6	9
tt2431596	7.9	3603
tt2432000	6.0	6
tt24321124	1.2	6
tt2433316	8.1	59
tt2435630	7.1	71
tt2439682	7.8	1456
tt2440660	9.0	5702
tt24407396	8.9	27
tt2445744	8.7	1482
tt2447418	8.8	7
tt24485020	6.8	26
tt24486302	6.8	10
tt2449626	6.4	19
tt2456066	5.2	13
tt2459464	8.2	7
tt2462078	6.9	21
tt2462618	7.1	25
tt2465128	7.8	7
tt2470176	7.7	40
tt2472200	6.1	8
tt2473614	6.4	6
tt24764602	6.7	28
tt2477594	9.0	10
tt2479498	7.5	842
tt2482414	6.9	21
tt24854896	7.5	2108
tt2485762	7.2	232
tt24882358	6.7	13
tt2493402	5.5	345
tt2493440	7.2	11
tt24950162	10.0	5
tt2496534	7.8	52
tt2497646	6.6	6
tt2497704	7.7	8
tt2499388	6.3	12
tt2500568	7.8	10
tt2500764	5.9	16
tt2501826	4.7	11
tt25031044	7.4	8
tt25033670	8.8	9
tt2504016	8.3	22
tt2505642	8.7	8
tt25135484	9.6	25
tt25153804	8.9	11
tt2518258	7.5	11
tt2519412	8.5	15
tt2522390	7.6	10
tt25260648	8.7	7
tt25260660	8.7	7
tt2526436	8.2	5
tt2526856	6.5	441
tt2527430	7.6	9
tt2529132	7.4	532
tt2530566	8.4	14
tt2535332	7.2	21
tt2537442	8.6	6
tt25390116	7.6	11
tt25390190	7.5	10
tt2544074	3.8	2030
tt2546870	8.1	26
tt25499692	8.2	5
tt2555302	7.6	1590
tt2555438	8.4	422
tt2556220	8.7	7
tt25565114	7.5	161
tt2557322	6.7	30
tt2558318	5.3	3935
tt2560114	8.8	9
tt25642398	7.6	13
tt2565080	6.8	6
tt2565698	6.9	39
tt2567304	7.7	13
tt2568592	4.7	8
tt2571316	6.2	41
tt2575034	7.0	7
tt25752340	5.1	256
tt2577028	8.5	8
tt25786566	5.9	8
tt2580154	7.9	16
tt25812138	7.4	136
tt25812804	6.9	9
tt25813436	5.8	6
tt2581388	6.0	9
tt2589072	7.8	9
tt25965630	6.7	8
tt2601604	7.3	12
tt2602024	6.7	23
tt2606158	7.2	12
tt2606726	7.3	10
tt26081866	7.1	2330
tt2608404	8.1	8
tt2609166	7.2	85
tt2615952	5.5	81
tt2616854	2.9	21
tt2617162	6.0	6
tt26226014	6.9	300
tt26240208	8.2	5
tt2624852	7.7	331
tt26294883	7.1	80
tt2630516	8.6	11
tt26315451	8.6	10
tt26317119	7.8	22
tt2632792	6.0	19
tt2633242	7.8	186
tt26344944	9.5	9
tt26362427	5.7	249
tt2636618	6.5	22
tt26420375	7.4	13
tt26422843	6.0	25
tt2642332	7.8	32
tt26438974	7.4	69
tt26448575	7.9	17
tt26452560	7.6	362
tt26457393	6.9	495
tt2646910	6.7	11
tt26470023	6.2	139
tt26470367	4.6	9
tt26471028	8.0	8
tt26471646	3.9	9
tt26491316	7.6	306
tt2649266	5.3	234
tt26506200	9.0	7
tt26530160	8.0	11
tt2656976	7.6	7
tt26600199	6.8	6
tt26620988	7.5	261
tt2665478	6.7	15
tt26672143	8.9	7
tt2667382	8.6	20
tt26685384	7.5	13
tt26686988	7.6	9
tt26687035	8.2	1427
tt26687386	6.5	12
tt26689603	5.2	5
tt26689970	5.4	5
tt26705369	8.7	6
tt26735241	4.7	146
tt2673626	7.0	21
tt26742650	7.8	6
tt26744935	5.5	13
tt26748933	5.5	6
tt26752994	5.9	206
tt26754354	7.6	103
tt26763025	8.7	15
tt2676672	6.8	7
tt26769273	9.7	8
tt26770858	8.6	27
tt2677182	3.8	8
tt26895660	5.9	10
tt2690138	5.1	11543
tt26922029	5.4	68
tt26929656	9.3	7
tt26931224	6.5	26
tt2693326	8.2	19
tt26939107	5.7	32
tt26939417	8.8	6
tt27003289	8.5	13
tt27012110	5.8	25043
tt2702928	7.3	39
tt27033309	6.7	7
tt27047165	6.8	9
tt27054224	9.0	35
tt27111262	7.3	115
tt27117049	5.8	13
tt27119011	8.8	17
tt27121425	6.6	5
tt27131423	8.2	25
tt27144342	7.0	7
tt2714622	5.8	3512
tt2715770	7.7	8
tt27160974	7.5	136
tt27164645	8.3	45
tt27176010	8.5	24
tt2718686	7.7	50
tt2719372	7.2	12
tt27197794	6.6	9
tt27203267	2.2	15
tt27205825	7.0	6
tt2721324	8.9	19
tt2722198	5.3	13
tt2723210	8.1	1065
tt2724290	7.1	24
tt27251913	6.6	35
tt27260698	4.4	5
tt27263070	7.9	17
tt2727312	7.4	16
tt2732138	7.4	15
tt27325443	7.6	45
tt2736436	7.0	10
tt27368317	7.3	1509
tt27368673	5.8	20
tt2737076	8.4	13
tt2738692	9.1	11
tt27399186	9.3	6
tt27404835	6.0	7
tt27409836	7.2	8
tt27411942	8.7	36
tt27415743	7.5	8
tt2741634	8.5	62
tt27434769	6.3	6
tt27440769	9.3	63
tt27443713	6.2	1226
tt27452420	8.0	108
tt2745784	7.9	170
tt27465616	7.9	11
tt2747110	7.7	258
tt27472025	6.6	6
tt27478150	9.8	5
tt27482040	6.0	28
tt27485838	7.9	15
tt27488352	8.5	6
tt27489792	6.5	27
tt27500845	7.0	7
tt2750108	8.5	9
tt2751068	6.7	336
tt2751084	1.1	1252
tt27512453	9.1	9
tt27514592	9.5	10
tt27519517	6.8	75
tt27521719	1.0	9
tt27524697	6.2	124
tt27524941	7.9	258
tt27529542	7.9	61
tt2754572	7.4	35
tt27547231	9.4	15
tt27547753	6.8	10
tt27548035	6.8	10
tt27550773	6.7	76
tt2756136	7.4	1241
tt27599826	9.5	13
tt27601964	9.5	278
tt27614705	8.3	18
tt27621584	7.8	65
tt27623078	7.2	23
tt2762320	5.4	18
tt27631100	8.7	12
tt27632490	9.4	5
tt27644741	6.9	10
tt27646163	7.9	76
tt2766514	7.2	18
tt27665532	7.0	81
tt27671044	7.9	59
tt27671935	7.2	78
tt27676007	7.2	101
tt27678542	7.1	38
tt2768308	8.2	8
tt27688827	7.9	24
tt27714404	8.0	8
tt27725505	5.2	7
tt2772996	4.3	13
tt27747177	6.6	185
tt2776284	8.2	15
tt27785069	9.1	8
tt27789071	6.9	10
tt27796586	8.0	6
tt2780102	7.2	31
tt2780124	8.4	89
tt27804297	6.1	20
tt27812181	7.3	26
tt2782706	7.4	20
tt27837137	7.4	15
tt27837556	6.0	9
tt27860439	6.5	244
tt27865870	7.8	24
tt2787326	7.1	12
tt2788792	8.7	7
tt2789226	7.6	1182
tt27896561	8.4	14
tt27911027	7.8	6
tt27911881	7.0	6
tt27922715	6.7	73
tt27930156	5.4	5666
tt27934944	7.0	56
tt27942105	9.6	112
tt27942488	6.3	63
tt2795100	6.6	6
tt27988346	6.9	16
tt27993805	6.9	9
tt27998678	8.3	6
tt28004982	8.3	36
tt28014271	8.7	1329
tt2801746	7.2	5739
tt28019671	7.5	11
tt28020673	9.7	7
tt2805274	7.4	32
tt28073479	8.0	5
tt28082688	5.0	5
tt28085504	8.5	6
tt28100923	6.9	66
tt2810394	6.2	18
tt28109148	6.9	10
tt2811714	7.2	19
tt2812768	8.8	6
tt2814274	8.9	18
tt28145737	6.6	6
tt2814998	6.2	60
tt2815072	4.5	4245
tt2815082	8.3	343
tt2818520	7.5	36
tt28186049	7.9	315
tt28256240	5.2	229
tt2826766	7.0	24
tt2826836	6.8	22
tt2829516	6.2	54
tt28298804	9.1	69
tt28310518	7.6	22
tt28317885	3.6	373
tt28319065	7.2	28
tt28334888	9.6	204
tt28335520	8.2	159
tt2834986	6.6	9
tt2835310	8.0	7
tt28378256	6.4	114
tt2838622	5.1	23
tt28419756	7.1	15
tt2843020	6.7	49
tt28446217	7.0	28
tt28466045	7.8	407
tt2848230	10.0	5
tt28498784	6.2	8
tt28509998	8.6	10
tt28511512	5.9	44
tt28513331	6.8	94
tt28516106	7.6	5
tt2852282	6.4	115
tt2852480	6.4	16
tt28526704	9.2	17
tt28530135	7.2	13
tt2853220	6.1	7
tt2860830	7.8	5
tt28615033	6.4	30
tt28615175	6.5	24
tt2861788	8.7	4702
tt2861968	7.0	7
tt28620812	7.4	44
tt28630280	8.3	6
tt28634843	9.0	736
tt28642975	5.9	17
tt28644722	6.1	7
tt28654625	8.9	71
tt2866090	6.8	30
tt28666340	7.7	35
tt28678712	7.1	15
tt28679133	8.6	732
tt28683001	6.4	10
tt2870936	2.8	21
tt2870950	7.6	8
tt2871842	6.4	11
tt28741544	8.2	6
tt28753183	8.4	7
tt28785151	6.4	34
tt28804488	8.8	16
tt28811337	7.6	15
tt28820185	7.8	5
tt28834482	7.0	17
tt28857437	8.8	9
tt2887078	8.0	132
tt2887346	6.9	21
tt2888976	7.0	9
tt28892729	8.5	6
tt2894384	7.9	64
tt2896522	5.4	11
tt28970508	8.0	1126
tt28999575	9.0	5
tt2899980	5.6	60
tt2904582	6.7	228
tt2905082	4.6	1460
tt2906222	9.7	35
tt29063789	7.6	6
tt2909952	8.2	77
tt29137840	6.2	13
tt2913854	9.1	42
tt29139393	7.9	194
tt29145065	6.7	6
tt2915268	8.8	5
tt29168842	8.5	63
tt2917382	6.8	403
tt2918166	6.2	7
tt29194798	9.2	12
tt2923780	5.2	473
tt29256209	7.8	887
tt29267788	8.8	472
tt2926920	6.3	9
tt29283251	8.4	232
tt29293530	6.4	5
tt29294162	7.0	5
tt29295910	7.7	135
tt2929846	6.5	71
tt29301230	9.8	6
tt29302439	7.6	6
tt2930668	6.4	27
tt29311029	5.6	18
tt29335870	7.8	70
tt2933820	4.3	26
tt29342064	7.5	919
tt2935238	9.2	9
tt29362834	6.4	23
tt2940502	6.2	12
tt29414499	8.2	5
tt29417482	7.8	9
tt2942108	7.7	55
tt29436996	6.2	2335
tt29437816	9.0	34
tt29438382	7.8	26
tt2946270	6.1	12
tt29475667	8.7	7
tt29475981	7.3	10
tt2947874	5.8	11
tt29496865	7.8	18
tt29520262	4.3	65
tt29529716	9.3	247
tt29535567	7.6	241
tt29537073	8.3	50
tt29538138	7.2	5
tt2954530	5.8	19
tt2956282	7.7	6
tt29568693	4.9	55
tt29571471	7.3	52
tt2958316	5.3	283
tt2958742	8.7	11
tt29602209	6.5	82
tt2960566	4.6	8
tt29606213	6.4	10
tt29606450	8.2	13
tt2960748	7.7	15
tt29615072	8.5	6
tt29621036	8.6	21
tt29625890	5.6	13
tt29626178	4.6	497
tt29634595	7.6	234
tt2963460	6.4	153
tt29649984	8.0	6
tt29687453	6.0	576
tt2969440	8.0	9
tt29745509	8.7	17
tt29762833	7.3	11
tt2979062	8.3	253
tt29801413	7.9	15
tt2982242	6.5	6
tt2982292	7.5	16
tt2982780	8.5	6
tt29871816	8.9	18
tt29883479	9.0	16
tt29892746	7.1	19
tt2991758	3.4	27
tt2992192	6.5	24
tt29931416	9.6	9
tt29932395	7.6	9
tt29965047	7.9	2695
tt29980163	7.9	551
tt30005764	9.5	92
tt30007936	7.2	7
tt30014585	9.2	11
tt3002364	5.8	5
tt3002656	7.5	15
tt30027226	7.7	27
tt3004680	7.3	83
tt3008094	7.4	18
tt3008324	10.0	24
tt30096747	8.9	186
tt3010334	5.6	6
tt30106363	8.0	27
tt30109013	6.2	9
tt3013172	7.4	22
tt3014486	8.0	7
tt30179298	6.6	331
tt3020092	6.4	15
tt30235579	5.1	9
tt3025744	5.9	191
tt3027104	8.3	42
tt30272760	8.7	31
tt3028054	8.2	6
tt3028346	6.7	17
tt30292001	9.0	5
tt30292328	4.5	6
tt30293039	7.8	727
tt3031080	5.5	26
tt3031704	8.8	434
tt30325728	7.2	21
tt3036100	6.7	76
tt3037228	6.4	14
tt30388294	8.2	12
tt3039270	7.6	1105
tt30396609	9.5	43
tt3043550	3.9	8
tt30442317	8.0	1164
tt3045930	6.5	14
tt30468069	7.4	57
tt30469926	7.2	61
tt30498477	7.5	45
tt3053782	4.8	15
tt3054840	4.2	904
tt3057476	7.0	18
tt30575649	7.6	7
tt30578945	8.0	106
tt3058120	6.8	18
tt3058240	8.0	109
tt3060668	7.8	9
tt30624895	7.6	31
tt3063054	6.7	35
tt3063214	9.0	14
tt3064192	8.5	7
tt3065234	8.6	1568
tt3066584	1.1	129
tt3066630	6.1	3434
tt3066954	6.4	191
tt3067938	6.6	90
tt3071060	7.8	14
tt30744069	6.6	20
tt3074740	8.3	17
tt30765303	9.3	7
tt30768589	6.2	25
tt3077212	7.4	43
tt30777528	6.4	6
tt30783479	8.7	334
tt30785966	9.7	53
tt3078684	1.0	60
tt30787966	9.6	23
tt3081764	2.6	5
tt30840535	5.3	42
tt30852970	7.0	10535
tt3087200	5.5	8
tt30877270	7.1	7
tt3087960	6.4	9
tt30887991	8.0	58
tt30890608	5.6	9
tt3090858	9.1	41
tt3091206	7.4	21
tt3091318	7.2	12
tt3093360	7.0	21
tt30948443	6.9	34
tt3095070	5.9	120
tt3095168	7.3	6
tt30957123	7.7	11
tt30958765	4.0	9
tt30970364	7.5	15
tt30985548	8.4	29
tt3103620	3.3	262
tt3103844	7.0	15
tt31039720	7.4	5
tt31065716	7.4	20
tt31066683	7.0	6
tt31067227	8.1	675
tt31105159	8.5	6
tt31107228	8.1	25
tt31121250	7.1	33
tt31131076	9.4	17
tt31150651	7.9	43
tt31157059	7.2	26
tt3115914	8.2	15
tt3117198	5.0	71
tt3118102	6.2	7
tt3118218	7.1	12
tt31188642	7.6	100
tt3122802	8.7	8
tt31228467	7.1	8
tt31229516	9.6	5
tt31229547	8.4	14
tt31241235	7.3	7
tt3124296	7.8	9
tt3124832	5.3	6
tt31250598	6.2	5
tt31252198	9.8	104
tt31272429	6.6	12
tt3130284	8.4	12
tt3131180	6.6	1168
tt3136754	6.8	11
tt3138102	7.8	1918
tt3139090	8.2	26
tt31457697	7.3	14
tt31470926	9.8	24
tt3147798	7.7	204
tt31495141	7.2	17
tt31513517	7.3	26
tt3151682	7.6	8
tt31546299	1.0	5
tt3155132	7.2	32
tt31585520	6.9	33
tt31588163	6.9	187
tt3161402	8.6	14
tt3162810	2.0	53
tt31639085	6.2	26
tt3164052	6.7	189
tt31645427	8.2	389
tt3167458	3.9	78
tt3168940	6.8	512
tt31713729	8.3	18
tt31727924	7.9	12
tt3175028	5.2	14
tt31778441	6.8	34
tt3178056	6.0	11
tt31788773	6.0	746
tt31796614	6.4	18
tt31806068	7.6	13
tt31844213	8.6	8
tt3184764	7.6	20
tt31852030	7.9	42
tt31852676	6.7	26
tt31862286	7.6	10
tt31887332	9.6	9
tt31888661	8.4	18
tt31948772	10.0	12
tt31969198	8.1	150
tt3198158	6.3	149
tt3198442	8.4	5
tt3198612	5.5	11
tt31988488	8.3	27
tt31995803	7.2	5
tt3203280	7.7	52
tt32043762	9.4	46
tt32065214	9.6	8
tt32066478	7.1	61
tt3208940	7.3	188
tt32142271	7.3	12
tt32143443	8.5	7
tt32165758	6.8	5
tt3216832	5.9	78
tt3216888	6.3	17
tt32178785	7.2	40
tt3220646	7.6	4461
tt3222860	6.2	65
tt3225442	4.9	169
tt32261085	8.0	7
tt3226340	7.1	150
tt32272779	8.4	15
tt32309334	6.2	14
tt32335433	6.8	7
tt32338470	7.8	5
tt32362738	8.7	26
tt3237470	8.0	1262
tt3239172	8.1	9
tt3240784	6.4	750
tt3245344	6.9	16
tt3245992	7.6	48
tt3248084	7.8	39
tt3249726	8.8	12
tt3249810	7.2	98
tt3252958	5.2	15
tt3257064	7.2	41
tt3258012	6.0	14
tt3259086	4.5	39
tt3261668	7.4	43
tt3262204	8.2	101
tt3262454	7.6	32
tt3263152	5.4	64
tt3264278	7.0	8
tt3269024	8.7	10
tt3275756	8.0	1377
tt3276524	7.9	21
tt3278006	7.5	59
tt3279558	7.2	25
tt3281968	7.6	78
tt3284154	7.4	194
tt3284244	6.1	12
tt3288444	4.2	7
tt3288664	7.3	401
tt3295482	3.7	1069
tt3296840	8.6	57
tt3296852	6.2	14
tt3297808	9.5	31
tt3299764	6.5	10
tt3302038	4.9	12
tt3305290	4.0	7
tt3307200	7.7	7
tt3319920	5.6	42695
tt3322498	4.5	37
tt3329386	8.3	6
tt3331824	7.7	6
tt3331826	8.0	6
tt3332368	9.2	6
tt3333742	6.4	8
tt3336758	7.3	7
tt3338358	7.6	3263
tt3341630	6.2	18
tt3344492	2.1	12
tt3346224	5.8	8100
tt3346464	7.7	73
tt3348372	3.9	32
tt3353488	7.0	10
tt3354246	8.9	29
tt3354332	7.3	75
tt3359312	7.5	14
tt3359932	6.3	6
tt3360954	8.1	41
tt3362172	6.0	9
tt3362466	7.7	80
tt3362870	8.2	19
tt3369676	2.4	823
tt3375350	7.5	17
tt3376720	6.8	33
tt3377418	7.2	6
tt3377518	5.6	16
tt3378152	7.1	121
tt3379058	8.7	10
tt3379126	7.4	5
tt3380630	4.8	5
tt3381204	7.4	17
tt3381666	8.2	875
tt3384076	7.5	18
tt3387258	8.0	1005
tt3388480	7.0	9
tt3391118	6.8	14
tt3396014	5.4	24
tt3396062	7.3	15
tt3403208	6.3	27
tt3407252	5.8	6
tt3409436	9.1	12
tt3412006	7.0	12
tt3412804	7.7	23
tt3414382	8.2	68
tt3420004	7.4	15
tt3421636	5.7	15
tt3425944	7.6	36
tt3431568	6.7	12
tt3433160	6.1	540
tt3435750	9.7	9
tt3436184	7.4	8
tt3441678	7.2	24
tt3443476	4.6	14
tt3445180	8.0	15
tt3452414	7.0	7
tt3455616	6.4	8
tt3456414	6.5	518
tt3456708	6.1	16
tt3459532	7.5	26
tt3459854	7.7	19
tt3463028	8.0	80
tt3463550	7.7	10
tt3471270	6.2	6
tt3472140	6.9	1212
tt3472972	7.0	7
tt3484536	5.9	65
tt3487994	5.7	6823
tt3489682	7.0	6
tt3490706	7.3	20
tt3494564	7.0	23
tt3498780	7.1	19
tt3500616	7.4	1202
tt3505656	7.4	114
tt3506322	8.1	105
tt3506968	7.7	259
tt3507618	8.0	21
tt3515814	7.4	21
tt3519676	8.3	17
tt3520668	5.4	53
tt3522368	6.2	23
tt3527144	3.6	15
tt3528752	7.4	81
tt3528764	5.4	41
tt3540458	7.8	36
tt3540502	7.6	30
tt3540514	7.6	30
tt3541358	6.9	442
tt3552650	6.0	10
tt3553388	8.1	41
tt3553522	7.9	63
tt3555554	8.5	31
tt3557594	7.9	27
tt3557978	5.0	76
tt3558186	7.8	6
tt3559698	7.6	20
tt3560134	8.3	14
tt3565142	7.9	932
tt3567292	7.1	46
tt3571904	6.5	607
tt3573802	7.5	433
tt3578948	7.4	12
tt3580756	5.2	7
tt3585468	6.5	8
tt3585620	5.0	7
tt3586924	7.8	738
tt3593224	7.2	14
tt3595738	7.0	8
tt3600824	6.2	10
tt3602478	7.3	9
tt3605366	7.2	34
tt3605624	5.8	25
tt3607780	6.7	9
tt3613408	6.4	8
tt3614530	4.2	8346
tt3615160	6.4	1123
tt3624386	7.1	8
tt3624398	6.5	9
tt3625452	7.7	66
tt3625906	4.8	138
tt3626970	5.3	167
tt3627768	8.8	18
tt3638708	6.6	7
tt3641502	7.1	640
tt3646230	8.9	10
tt3646240	7.0	7
tt3646592	4.3	512
tt3647888	9.3	9
tt3654612	10.0	10
tt3659094	8.6	16
tt3659516	6.8	6
tt3660094	6.0	97
tt3662346	6.2	6
tt3666908	9.4	14
tt3666934	8.1	10
tt3667988	6.7	9
tt3668468	8.7	7
tt3679234	8.2	12
tt3682502	5.2	5
tt3685428	6.2	43
tt3686504	4.8	27
tt3687174	7.9	23
tt3687704	6.7	7
tt3688946	8.0	22
tt3689510	10.0	11
tt3693492	6.5	147
tt3701912	8.2	68
tt3707264	6.0	21
tt3715626	7.4	6
tt3718666	7.1	38
tt3730458	5.4	17
tt3732144	5.8	157
tt3734616	8.6	6
tt3734640	7.4	22
tt3739532	7.9	15
tt3740014	7.8	5
tt3740320	6.2	12
tt3741860	7.2	1398
tt3742096	8.0	11
tt3742988	8.1	11332
tt3747574	5.8	1278
tt3749926	4.8	93
tt3750194	7.0	6
tt3753660	6.4	9
tt3759708	7.0	32
tt3762990	7.9	7
tt3763694	5.9	21
tt3764118	7.6	172
tt3765326	6.6	6751
tt3776614	7.9	11
tt3779390	7.5	82
tt3781000	7.2	9
tt3781616	2.7	1224
tt3781940	6.6	67
tt3784758	5.6	13
tt3786630	7.0	9
tt3788284	8.5	31
tt3790232	7.5	253
tt3790798	7.1	7
tt3792432	7.1	8
tt3796022	6.8	24
tt3798252	7.1	12
tt3798278	7.4	18
tt3804114	5.5	5758
tt3810430	8.2	2515
tt3811484	7.7	36
tt3813244	8.3	12
tt3819226	5.7	9
tt3826982	7.1	46
tt3828870	9.1	12
tt3829806	6.9	153
tt3831984	6.8	8
tt3838718	9.0	13
tt3841434	6.6	15
tt3846650	8.1	20
tt3847064	6.6	6
tt3848036	5.7	86
tt3852436	6.4	205
tt3853680	4.3	9
tt3855226	5.7	35
tt3864764	7.7	111
tt3865308	8.4	260
tt3867376	7.9	13
tt3879318	8.1	4340
tt3880690	5.3	7
tt3881384	6.5	164
tt3887848	6.8	25
tt3893960	7.6	23
tt3894384	6.8	22
tt3894978	8.2	8
tt3899092	8.9	23
tt3905206	8.4	11
tt3906438	6.0	9
tt3908612	4.2	6
tt3910704	2.0	5
tt3913764	6.7	9
tt3917786	8.4	15
tt3918676	7.1	142
tt3921164	7.1	433
tt3922124	8.7	11
tt3922164	7.8	22
tt3923144	8.9	42
tt3924050	6.8	20
tt3925038	6.6	7
tt3947160	9.3	3826
tt3951422	7.2	1501
tt3952122	7.8	13
tt3955246	5.2	44
tt3956184	6.2	12
tt3958846	6.9	38
tt3962384	7.2	503
tt3966388	6.9	207
tt3966854	5.7	19
tt3966856	5.4	20
tt3968610	7.6	276
tt3969158	6.9	8
tt3973020	8.8	43
tt3973326	6.0	25
tt3973498	8.1	79
tt3973656	6.4	183
tt3977898	7.3	296
tt3981116	7.3	5432
tt3982472	6.5	14
tt3994084	7.9	18
tt3994246	8.1	18
tt4000970	6.6	8
tt4001364	4.7	12
tt4004506	7.9	14
tt4004676	5.5	15
tt4006754	8.0	285
tt4006868	4.6	11
tt4007368	4.5	21
tt4017060	6.5	34
tt4019494	5.6	26
tt4020200	8.1	14
tt4020702	6.4	12
tt4025620	7.3	17
tt4025902	2.4	9
tt4027446	8.2	15
tt4030024	6.6	46
tt4031010	6.5	25
tt4043600	7.6	9
tt4045384	4.3	244
tt4047140	5.3	1323
tt4048480	6.2	27
tt4052756	4.2	273
tt4052884	8.3	1532
tt4055088	8.2	22
tt4055248	6.4	5
tt4056610	8.4	23
tt4064698	7.3	8
tt4065414	7.3	1338
tt4066234	8.7	241
tt4072082	6.4	5
tt4078394	8.7	71
tt4078778	7.9	112
tt4080138	8.5	3289
tt4080468	7.0	6
tt4083126	8.2	40
tt4083474	6.7	28
tt4083498	5.7	10
tt4084636	8.0	15
tt4085640	9.0	25
tt4086024	7.2	345
tt4088558	6.1	20
tt4093000	5.1	9
tt4093526	7.5	34
tt4097752	8.2	13
tt4105550	5.4	88
tt4109480	5.9	8
tt4113078	8.0	768
tt4115814	7.5	167
tt4122898	6.2	5
tt4125406	8.6	3164
tt4129330	9.2	14
tt4129368	6.7	9
tt4131688	5.1	45
tt4136930	9.0	9
tt4136978	7.0	64
tt4138020	7.7	30
tt4143718	7.9	375
tt4144848	5.1	24
